race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202342090101,2歳四,,1400,ダート,良,1,7,7,ジョーソーレ,牝2,54.0,和田譲治,1:33.3,,,41.1,3.4,2,,,,2023,42,09,01,1,7:340,7:120|3:100,3-7:190,7 → 3:500,3-7:130|1-7:1250|1-3:710,1-3-7:1400,7 → 3 → 1:4670
202342090101,2歳四,,1400,ダート,良,2,3,3,スマートバローズ,牡2,54.0,笹川翼,1:34.6,6,,42.2,1.2,1,,,,2023,42,09,01,1,7:340,7:120|3:100,3-7:190,7 → 3:500,3-7:130|1-7:1250|1-3:710,1-3-7:1400,7 → 3 → 1:4670
202342090101,2歳四,,1400,ダート,良,3,1,1,カシノペガサス,牡2,52.0,△室陽一朗,1:34.7,3/4,,40.9,114.4,7,,,,2023,42,09,01,1,7:340,7:120|3:100,3-7:190,7 → 3:500,3-7:130|1-7:1250|1-3:710,1-3-7:1400,7 → 3 → 1:4670
202342090101,2歳四,,1400,ダート,良,4,6,6,シナノエール,牝2,53.0,☆七夕裕次,1:35.7,5,,43.7,23.0,4,,,,2023,42,09,01,1,7:340,7:120|3:100,3-7:190,7 → 3:500,3-7:130|1-7:1250|1-3:710,1-3-7:1400,7 → 3 → 1:4670
202342090101,2歳四,,1400,ダート,良,5,5,5,タカイチラブリー,牝2,54.0,保園翔也,1:35.8,3/4,,43.8,40.1,5,,,,2023,42,09,01,1,7:340,7:120|3:100,3-7:190,7 → 3:500,3-7:130|1-7:1250|1-3:710,1-3-7:1400,7 → 3 → 1:4670
202342090101,2歳四,,1400,ダート,良,6,2,2,リッチレオーネ,牡2,51.0,▲及川烈,1:36.2,2,,41.8,92.0,6,,,,2023,42,09,01,1,7:340,7:120|3:100,3-7:190,7 → 3:500,3-7:130|1-7:1250|1-3:710,1-3-7:1400,7 → 3 → 1:4670
202342090101,2歳四,,1400,ダート,良,7,4,4,ミシェルエルクール,牝2,54.0,福原杏,1:40.8,大,,48.2,10.2,3,,,,2023,42,09,01,1,7:340,7:120|3:100,3-7:190,7 → 3:500,3-7:130|1-7:1250|1-3:710,1-3-7:1400,7 → 3 → 1:4670
202342090102,ランチタイムチャレンジ(3歳),,1400,ダート,良,1,6,6,サンアクセソワール,牝3,54.0,岡田大,1:32.8,,,40.2,3.5,2,,,,2023,42,09,01,2,6:350,6:140|4:150|2:300,4-6:720,6 → 4:1340,4-6:320|2-6:850|2-4:580,2-4-6:1830,6 → 4 → 2:9040
202342090102,ランチタイムチャレンジ(3歳),,1400,ダート,良,2,4,4,リワードノンノ,牝3,54.0,町田直希,1:33.1,1.1/2,,40.2,4.5,3,,,,2023,42,09,01,2,6:350,6:140|4:150|2:300,4-6:720,6 → 4:1340,4-6:320|2-6:850|2-4:580,2-4-6:1830,6 → 4 → 2:9040
202342090102,ランチタイムチャレンジ(3歳),,1400,ダート,良,3,2,2,ハニーフラッシュ,牝3,53.0,☆七夕裕次,1:33.2,1/2,,39.0,18.6,6,,,,2023,42,09,01,2,6:350,6:140|4:150|2:300,4-6:720,6 → 4:1340,4-6:320|2-6:850|2-4:580,2-4-6:1830,6 → 4 → 2:9040
