race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202543080101,3歳七,,1200,ダート,良,1,8,8,ポッドボウ,牡3,56.0,笹川翼,1:18.3,,,40.0,1.0,1,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080101,3歳七,,1200,ダート,良,2,3,3,マッドクラップス,牝3,54.0,澤田龍哉,1:19.1,4,,40.2,14.1,3,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080101,3歳七,,1200,ダート,良,3,2,2,オムブラーヴ,牡3,56.0,藤原幹生,1:19.3,1,,40.8,56.3,7,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080101,3歳七,,1200,ダート,良,4,4,4,キトキト,牝3,54.0,本橋孝太,1:19.6,1.1/2,,40.9,31.8,5,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080101,3歳七,,1200,ダート,良,5,8,9,ペールガッサン,牝3,51.0,▲椿聡太,1:19.7,1/2,,40.4,8.9,2,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080101,3歳七,,1200,ダート,良,6,1,1,パラダイスビート,牝3,54.0,小杉亮,1:19.7,アタマ,,41.0,71.9,8,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080101,3歳七,,1200,ダート,良,7,5,5,ケンヴァイオレット,牝3,52.0,△所蛍,1:20.9,6,,41.9,23.5,4,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080101,3歳七,,1200,ダート,良,8,7,7,オヨメサンバ,牝3,54.0,臼井健太,1:21.0,1/2,,41.9,45.9,6,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080101,3歳七,,1200,ダート,良,9,6,6,モチユキ,牝3,54.0,實川純一,1:23.6,大,,44.4,206.8,9,,,,2025,43,08,01,1,8:100,8:100|3:170|2:930,3-8:330,8 → 3:350,3-8:200|2-8:950|2-3:2100,2-3-8:2660,8 → 3 → 2:5380
202543080102,C3選抜馬,,1200,ダート,良,1,5,6,セーヌウォーリア,牝5,54.0,小杉亮,1:16.2,,,38.3,11.9,4,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,2,1,1,ボタンブーケ,牝4,54.0,篠谷葵,1:16.6,2,,38.3,13.3,6,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,3,2,2,アマゴ,牝6,54.0,保園翔也,1:17.0,2,,39.8,81.7,9,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,4,8,11,クリスプオブウォー,牡5,56.0,山中悠希,1:17.0,クビ,,40.6,1.9,1,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,5,7,10,ワカメチャン,牝4,54.0,木間塚龍,1:17.3,1.1/2,,39.7,43.1,7,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,6,7,9,ニシノエルサ,牝7,54.0,臼井健太,1:17.3,アタマ,,39.6,183.7,10,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,7,5,5,ラブミーエール,牝4,54.0,岡村健司,1:17.6,1.1/2,,39.5,60.9,8,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,8,4,4,バリクパパン,牝4,54.0,野澤憲彦,1:17.8,1,,38.9,306.8,11,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,9,8,12,シンキングモヒート,牡4,53.0,▲山本大翔,1:17.9,3/4,,41.3,13.1,5,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,10,6,8,イスラデルノルテ,牡5,56.0,笠野雄大,1:17.9,ハナ,,41.5,3.3,2,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080102,C3選抜馬,,1200,ダート,良,11,6,7,ハーモニージョーイ,牡8,56.0,仲野光馬,1:19.7,9,,41.4,6.9,3,,,,2025,43,08,01,2,6:1190,6:270|1:320|2:1850,1-6:3680,6 → 1:7460,1-6:980|2-6:6140|1-2:6500,1-2-6:34210,6 → 1 → 2:251680
202543080103,ハイビスカスデビュー(2歳),,1000,ダート,良,1,5,5,リトルハバナ,牡2,54.0,藤本現暉,1:01.5,,,37.3,1.6,1,,,,2025,43,08,01,3,5:160,5:120|4:340,4-5:1160,5 → 4:1180,4-5:220|3-5:170|3-4:340,3-4-5:1040,5 → 4 → 3:2940
202543080103,ハイビスカスデビュー(2歳),,1000,ダート,良,2,4,4,スコーレブロー,牝2,54.0,山口達弥,1:03.7,大,,39.3,21.0,4,,,,2025,43,08,01,3,5:160,5:120|4:340,4-5:1160,5 → 4:1180,4-5:220|3-5:170|3-4:340,3-4-5:1040,5 → 4 → 3:2940
202543080103,ハイビスカスデビュー(2歳),,1000,ダート,良,3,3,3,トリケトラ,牡2,54.0,張田昂,1:04.3,3,,38.7,5.6,3,,,,2025,43,08,01,3,5:160,5:120|4:340,4-5:1160,5 → 4:1180,4-5:220|3-5:170|3-4:340,3-4-5:1040,5 → 4 → 3:2940
202543080103,ハイビスカスデビュー(2歳),,1000,ダート,良,4,1,1,グリーンアンシェル,牝2,54.0,木間塚龍,1:04.7,2,,39.7,50.9,5,,,,2025,43,08,01,3,5:160,5:120|4:340,4-5:1160,5 → 4:1180,4-5:220|3-5:170|3-4:340,3-4-5:1040,5 → 4 → 3:2940
202543080103,ハイビスカスデビュー(2歳),,1000,ダート,良,5,6,6,ピタカゲ,牡2,54.0,澤田龍哉,1:05.0,1.1/2,,40.4,2.5,2,,,,2025,43,08,01,3,5:160,5:120|4:340,4-5:1160,5 → 4:1180,4-5:220|3-5:170|3-4:340,3-4-5:1040,5 → 4 → 3:2940
202543080103,ハイビスカスデビュー(2歳),,1000,ダート,良,6,2,2,グリンフォンテン,牡2,54.0,高橋利幸,1:07.5,大,,39.9,104.6,6,,,,2025,43,08,01,3,5:160,5:120|4:340,4-5:1160,5 → 4:1180,4-5:220|3-5:170|3-4:340,3-4-5:1040,5 → 4 → 3:2940
202543080104,ハイビスカスデビュー(2歳),,1200,ダート,良,1,1,1,バイラノーチェ,牝2,54.0,岡村健司,1:15.3,,,38.6,1.4,1,,,,2025,43,08,01,4,1:140,1:110|3:530,1-3:2460,1 → 3:3320,1-3:420|1-6:140|3-6:460,1-3-6:1440,1 → 3 → 6:6860
202543080104,ハイビスカスデビュー(2歳),,1200,ダート,良,2,3,3,トウキョーアンナ,牝2,54.0,本橋孝太,1:16.7,7,,39.8,30.2,4,,,,2025,43,08,01,4,1:140,1:110|3:530,1-3:2460,1 → 3:3320,1-3:420|1-6:140|3-6:460,1-3-6:1440,1 → 3 → 6:6860
202543080104,ハイビスカスデビュー(2歳),,1200,ダート,良,3,6,6,スティールソニック,牡2,54.0,張田昂,1:17.3,3,,40.1,3.9,2,,,,2025,43,08,01,4,1:140,1:110|3:530,1-3:2460,1 → 3:3320,1-3:420|1-6:140|3-6:460,1-3-6:1440,1 → 3 → 6:6860
202543080104,ハイビスカスデビュー(2歳),,1200,ダート,良,4,4,4,ドナエポナ,牝2,54.0,矢野貴之,1:17.9,3,,40.8,4.6,3,,,,2025,43,08,01,4,1:140,1:110|3:530,1-3:2460,1 → 3:3320,1-3:420|1-6:140|3-6:460,1-3-6:1440,1 → 3 → 6:6860
202543080104,ハイビスカスデビュー(2歳),,1200,ダート,良,5,2,2,メタルキング,牡2,51.0,▲山本大翔,1:17.9,クビ,,39.1,55.6,6,,,,2025,43,08,01,4,1:140,1:110|3:530,1-3:2460,1 → 3:3320,1-3:420|1-6:140|3-6:460,1-3-6:1440,1 → 3 → 6:6860
