race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202436060201,ファーストステップ 2歳 新馬戦,,850,ダート,,1,4,4,ステイクラッシー,牝2,54.0,高橋悠里,0:52.0,,,36.9,6.2,2,,,,2024,36,06,02,1,4:620,4:110|6:100,4-6:190,4 → 6:1400,4-6:120|3-4:300|3-6:160,3-4-6:300,4 → 6 → 3:4480
202436060201,ファーストステップ 2歳 新馬戦,,850,ダート,,2,6,6,ミヤギヴォイジャー,牡2,55.0,山本聡哉,0:52.0,クビ,,36.7,1.1,1,,,,2024,36,06,02,1,4:620,4:110|6:100,4-6:190,4 → 6:1400,4-6:120|3-4:300|3-6:160,3-4-6:300,4 → 6 → 3:4480
202436060201,ファーストステップ 2歳 新馬戦,,850,ダート,,3,3,3,タカマキフォー,牝2,54.0,服部大地,0:52.8,5,,37.3,22.4,4,,,,2024,36,06,02,1,4:620,4:110|6:100,4-6:190,4 → 6:1400,4-6:120|3-4:300|3-6:160,3-4-6:300,4 → 6 → 3:4480
202436060201,ファーストステップ 2歳 新馬戦,,850,ダート,,4,1,1,ビルヴェッカ,牝2,54.0,高松亮,0:53.4,4,,37.1,14.4,3,,,,2024,36,06,02,1,4:620,4:110|6:100,4-6:190,4 → 6:1400,4-6:120|3-4:300|3-6:160,3-4-6:300,4 → 6 → 3:4480
202436060201,ファーストステップ 2歳 新馬戦,,850,ダート,,5,2,2,ミニマムムスメ,牝2,54.0,小林凌,0:53.4,クビ,,37.9,23.6,5,,,,2024,36,06,02,1,4:620,4:110|6:100,4-6:190,4 → 6:1400,4-6:120|3-4:300|3-6:160,3-4-6:300,4 → 6 → 3:4480
202436060201,ファーストステップ 2歳 新馬戦,,850,ダート,,6,5,5,ボルドーエクレア,牝2,54.0,塚本涼人,0:55.0,10,,39.0,39.2,6,,,,2024,36,06,02,1,4:620,4:110|6:100,4-6:190,4 → 6:1400,4-6:120|3-4:300|3-6:160,3-4-6:300,4 → 6 → 3:4480
202436060202,ファーストステップ 2歳 新馬戦,,850,ダート,,1,3,3,ソウルサミット,牝2,54.0,山本聡哉,0:52.2,,,37.0,1.1,1,,,,2024,36,06,02,2,3:110,3:100|4:110,3-4:120,3 → 4:160,3-4:100|3-5:180|4-5:170,3-4-5:250,3 → 4 → 5:350
202436060202,ファーストステップ 2歳 新馬戦,,850,ダート,,2,4,4,ロバリアノキセキ,牝2,54.0,村上忍,0:53.6,9,,38.2,5.5,2,,,,2024,36,06,02,2,3:110,3:100|4:110,3-4:120,3 → 4:160,3-4:100|3-5:180|4-5:170,3-4-5:250,3 → 4 → 5:350
202436060202,ファーストステップ 2歳 新馬戦,,850,ダート,,3,5,5,ボルドーキャンディ,牝2,54.0,山本政聡,0:54.6,6,,38.6,23.0,4,,,,2024,36,06,02,2,3:110,3:100|4:110,3-4:120,3 → 4:160,3-4:100|3-5:180|4-5:170,3-4-5:250,3 → 4 → 5:350
202436060202,ファーストステップ 2歳 新馬戦,,850,ダート,,4,2,2,ワールドラブ,牡2,55.0,鈴木祐,0:55.4,5,,38.5,20.0,3,,,,2024,36,06,02,2,3:110,3:100|4:110,3-4:120,3 → 4:160,3-4:100|3-5:180|4-5:170,3-4-5:250,3 → 4 → 5:350
202436060202,ファーストステップ 2歳 新馬戦,,850,ダート,,5,6,6,ユウユウプリズム,牝2,54.0,小林凌,0:55.6,1,,38.9,36.8,6,,,,2024,36,06,02,2,3:110,3:100|4:110,3-4:120,3 → 4:160,3-4:100|3-5:180|4-5:170,3-4-5:250,3 → 4 → 5:350
