race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202235100201,C2十一組,,1200,ダート,良,1,4,4,ダニエラハニー,牝3,54.0,高松亮,1:14.3,,,37.0,5.6,3,,,,2022,35,10,02,1,4:560,4:330|3:890,3-4:2400,4 → 3:5860,3-4:730|4-5:1170|3-5:1240,3-4-5:8570,4 → 3 → 5:57080
202235100201,C2十一組,,1200,ダート,良,2,3,3,ルクスリリー,牝3,51.0,▲関本玲花,1:14.9,4,,38.0,18.0,5,,,,2022,35,10,02,1,4:560,4:330|3:890,3-4:2400,4 → 3:5860,3-4:730|4-5:1170|3-5:1240,3-4-5:8570,4 → 3 → 5:57080
202235100201,C2十一組,,1200,ダート,良,3,5,5,クリノレイチェル,牝3,54.0,岩本怜,1:15.4,3,,38.3,60.2,6,,,,2022,35,10,02,1,4:560,4:330|3:890,3-4:2400,4 → 3:5860,3-4:730|4-5:1170|3-5:1240,3-4-5:8570,4 → 3 → 5:57080
202235100201,C2十一組,,1200,ダート,良,4,1,1,ゴールデンギフト,牡3,56.0,村上忍,1:15.4,クビ,,37.8,6.0,4,,,,2022,35,10,02,1,4:560,4:330|3:890,3-4:2400,4 → 3:5860,3-4:730|4-5:1170|3-5:1240,3-4-5:8570,4 → 3 → 5:57080
202235100201,C2十一組,,1200,ダート,良,5,6,6,ミスターブリーズ,牡3,56.0,山本政聡,1:16.7,8,,38.9,1.9,1,,,,2022,35,10,02,1,4:560,4:330|3:890,3-4:2400,4 → 3:5860,3-4:730|4-5:1170|3-5:1240,3-4-5:8570,4 → 3 → 5:57080
202235100201,C2十一組,,1200,ダート,良,6,2,2,フェスティヴベッラ,牝3,54.0,高橋悠里,1:17.7,6,,38.4,3.2,2,,,,2022,35,10,02,1,4:560,4:330|3:890,3-4:2400,4 → 3:5860,3-4:730|4-5:1170|3-5:1240,3-4-5:8570,4 → 3 → 5:57080
202235100201,C2十一組,,1200,ダート,良,7,7,7,ワイタ,牡3,56.0,塚本涼人,1:18.6,6,,41.3,148.7,7,,,,2022,35,10,02,1,4:560,4:330|3:890,3-4:2400,4 → 3:5860,3-4:730|4-5:1170|3-5:1240,3-4-5:8570,4 → 3 → 5:57080
202235100202,C2十組,,1200,ダート,良,1,7,7,カミデセンプウ,牡3,56.0,山本政聡,1:14.4,,,38.3,57.2,6,,,,2022,35,10,02,2,7:5720,7:1660|6:290,6-7:6620,7 → 6:14620,6-7:1620|1-7:1390|1-6:260,1-6-7:3400,7 → 6 → 1:45010
202235100202,C2十組,,1200,ダート,良,2,6,6,アントウェルペン,牡3,56.0,高橋悠里,1:14.6,1.1/4,,37.8,7.4,3,,,,2022,35,10,02,2,7:5720,7:1660|6:290,6-7:6620,7 → 6:14620,6-7:1620|1-7:1390|1-6:260,1-6-7:3400,7 → 6 → 1:45010
202235100202,C2十組,,1200,ダート,良,3,1,1,ヤマニンエピュレ,牝3,54.0,高松亮,1:15.0,2.1/2,,38.4,2.9,2,,,,2022,35,10,02,2,7:5720,7:1660|6:290,6-7:6620,7 → 6:14620,6-7:1620|1-7:1390|1-6:260,1-6-7:3400,7 → 6 → 1:45010
202235100202,C2十組,,1200,ダート,良,4,3,3,サダムパッション,牡3,56.0,山本聡哉,1:15.2,1.1/2,,37.1,1.5,1,,,,2022,35,10,02,2,7:5720,7:1660|6:290,6-7:6620,7 → 6:14620,6-7:1620|1-7:1390|1-6:260,1-6-7:3400,7 → 6 → 1:45010
202235100202,C2十組,,1200,ダート,良,5,5,5,コアコンピタンス,セ9,56.0,鈴木祐,1:15.3,クビ,,37.6,33.6,5,,,,2022,35,10,02,2,7:5720,7:1660|6:290,6-7:6620,7 → 6:14620,6-7:1620|1-7:1390|1-6:260,1-6-7:3400,7 → 6 → 1:45010
202235100202,C2十組,,1200,ダート,良,6,2,2,スージーテイラー,牝3,54.0,菅原辰徳,1:15.7,2.1/2,,38.3,13.0,4,,,,2022,35,10,02,2,7:5720,7:1660|6:290,6-7:6620,7 → 6:14620,6-7:1620|1-7:1390|1-6:260,1-6-7:3400,7 → 6 → 1:45010
202235100202,C2十組,,1200,ダート,良,7,4,4,ルイナール,牝3,54.0,岩本怜,1:16.9,7,,38.5,143.3,7,,,,2022,35,10,02,2,7:5720,7:1660|6:290,6-7:6620,7 → 6:14620,6-7:1620|1-7:1390|1-6:260,1-6-7:3400,7 → 6 → 1:45010
202235100203,C2九組,,1200,ダート,良,1,5,5,クリアウェーブ,牝3,54.0,塚本涼人,1:15.2,,,38.0,5.1,3,,,,2022,35,10,02,3,5:510,5:270|3:230,3-5:870,5 → 3:1970,3-5:390|2-5:390|2-3:290,2-3-5:1140,5 → 3 → 2:5960
202235100203,C2九組,,1200,ダート,良,2,3,3,ヴォルテッラ,牝3,51.0,▲関本玲花,1:15.2,アタマ,,37.0,5.3,4,,,,2022,35,10,02,3,5:510,5:270|3:230,3-5:870,5 → 3:1970,3-5:390|2-5:390|2-3:290,2-3-5:1140,5 → 3 → 2:5960
202235100203,C2九組,,1200,ダート,良,3,2,2,グリーンモンスター,牡3,56.0,村上忍,1:15.3,1/2,,38.0,3.2,2,,,,2022,35,10,02,3,5:510,5:270|3:230,3-5:870,5 → 3:1970,3-5:390|2-5:390|2-3:290,2-3-5:1140,5 → 3 → 2:5960
202235100203,C2九組,,1200,ダート,良,4,6,6,リーガルスピード,牝3,54.0,木村暁,1:16.2,6,,38.8,2.4,1,,,,2022,35,10,02,3,5:510,5:270|3:230,3-5:870,5 → 3:1970,3-5:390|2-5:390|2-3:290,2-3-5:1140,5 → 3 → 2:5960
202235100203,C2九組,,1200,ダート,良,5,1,1,ストームブレイカー,牝3,54.0,鈴木祐,1:16.5,2,,37.4,7.0,5,,,,2022,35,10,02,3,5:510,5:270|3:230,3-5:870,5 → 3:1970,3-5:390|2-5:390|2-3:290,2-3-5:1140,5 → 3 → 2:5960
202235100203,C2九組,,1200,ダート,良,6,4,4,ランプーン,牡4,56.0,菅原辰徳,1:18.4,大,,40.4,53.9,6,,,,2022,35,10,02,3,5:510,5:270|3:230,3-5:870,5 → 3:1970,3-5:390|2-5:390|2-3:290,2-3-5:1140,5 → 3 → 2:5960
202235100204,C2八組,,1200,ダート,良,1,3,3,アークヴィクトリア,牝3,54.0,高橋悠里,1:15.9,,,39.1,2.5,2,,,,2022,35,10,02,4,3:250,3:120|1:110,1-3:190,3 → 1:500,1-3:120|3-6:210|1-6:290,1-3-6:390,3 → 1 → 6:1410
202235100204,C2八組,,1200,ダート,良,2,1,1,フィエルボワ,牝3,54.0,村上忍,1:16.3,2.1/2,,39.1,1.7,1,,,,2022,35,10,02,4,3:250,3:120|1:110,1-3:190,3 → 1:500,1-3:120|3-6:210|1-6:290,1-3-6:390,3 → 1 → 6:1410
202235100204,C2八組,,1200,ダート,良,3,6,6,スプレンダーシチー,セ3,56.0,木村暁,1:16.3,アタマ,,38.5,11.5,4,,,,2022,35,10,02,4,3:250,3:120|1:110,1-3:190,3 → 1:500,1-3:120|3-6:210|1-6:290,1-3-6:390,3 → 1 → 6:1410
202235100204,C2八組,,1200,ダート,良,4,2,2,アリエルグレース,牝3,54.0,塚本涼人,1:16.5,3/4,,39.9,22.9,5,,,,2022,35,10,02,4,3:250,3:120|1:110,1-3:190,3 → 1:500,1-3:120|3-6:210|1-6:290,1-3-6:390,3 → 1 → 6:1410
202235100204,C2八組,,1200,ダート,良,5,7,7,シュルプリーズ,牡4,53.0,▲関本玲花,1:17.3,5,,39.8,39.2,6,,,,2022,35,10,02,4,3:250,3:120|1:110,1-3:190,3 → 1:500,1-3:120|3-6:210|1-6:290,1-3-6:390,3 → 1 → 6:1410
202235100204,C2八組,,1200,ダート,良,6,4,4,アヒアマリージョ,牝3,54.0,岩本怜,1:17.5,1.1/4,,40.5,8.0,3,,,,2022,35,10,02,4,3:250,3:120|1:110,1-3:190,3 → 1:500,1-3:120|3-6:210|1-6:290,1-3-6:390,3 → 1 → 6:1410
202235100204,C2八組,,1200,ダート,良,7,5,5,ネオルーナ,牡4,56.0,菅原辰徳,1:17.5,クビ,,39.3,59.2,7,,,,2022,35,10,02,4,3:250,3:120|1:110,1-3:190,3 → 1:500,1-3:120|3-6:210|1-6:290,1-3-6:390,3 → 1 → 6:1410
202235100205,フューチャーステップ(2歳),,1000,芝,良,1,7,8,イイヒニナル,牝2,51.0,▲関本玲花,0:58.8,,,34.8,2.5,1,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,2,6,6,エルメルクリオ,牝2,54.0,岩本怜,0:59.1,2,,36.1,5.2,3,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,3,6,7,シャーロットローズ,牝2,54.0,鈴木祐,0:59.4,1.1/2,,36.2,69.5,11,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,4,3,3,ペルトラン,牝2,54.0,高松亮,0:59.7,2,,35.4,9.5,5,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,5,8,10,ストレイトアップ,牝2,54.0,山本政聡,0:59.8,クビ,,35.5,16.3,6,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,6,8,11,レジーナ,牝2,54.0,塚本涼人,1:00.0,1.1/4,,35.4,22.5,7,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,7,1,1,キタカラキタオペラ,牝2,54.0,坂口裕一,1:00.4,2.1/2,,35.9,5.0,2,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,8,4,4,フラワーテイル,牝2,54.0,高橋悠里,1:00.8,2.1/2,,36.7,32.0,9,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,9,5,5,ローズトレミエ,牝2,54.0,木村暁,1:00.9,1/2,,36.8,31.4,8,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,10,2,2,マルケイヴェラ,牝2,54.0,山本聡哉,1:01.1,1.1/2,,36.6,6.3,4,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100205,フューチャーステップ(2歳),,1000,芝,良,11,7,9,アガット,牝2,54.0,陶文峰,1:02.3,7,,37.8,61.3,10,,,,2022,35,10,02,5,8:250,8:180|6:230|7:1730,6-8:810,8 → 6:1030,6-8:350|7-8:3710|6-7:3140,6-7-8:8990,8 → 6 → 7:34090
202235100206,B2二組,,1600,ダート,良,1,4,4,ライヴガーネット,牝3,54.0,木村暁,1:40.3,,,38.5,17.6,8,,,,2022,35,10,02,6,4:1760,4:820|10:170|3:680,4-10:3820,4 → 10:10380,4-10:1420|3-4:2860|3-10:1790,3-4-10:24410,4 → 10 → 3:137440
202235100206,B2二組,,1600,ダート,良,2,8,10,トーセンマッシモ,セ4,56.0,菅原辰徳,1:40.6,1.1/2,,38.4,4.7,3,,,,2022,35,10,02,6,4:1760,4:820|10:170|3:680,4-10:3820,4 → 10:10380,4-10:1420|3-4:2860|3-10:1790,3-4-10:24410,4 → 10 → 3:137440
202235100206,B2二組,,1600,ダート,良,3,3,3,ソレンニータ,牝4,54.0,高橋悠里,1:40.8,1,,37.9,17.7,9,,,,2022,35,10,02,6,4:1760,4:820|10:170|3:680,4-10:3820,4 → 10:10380,4-10:1420|3-4:2860|3-10:1790,3-4-10:24410,4 → 10 → 3:137440
202235100206,B2二組,,1600,ダート,良,4,1,1,ロードアルバータ,セ8,56.0,岩本怜,1:40.9,1/2,,37.5,4.4,2,,,,2022,35,10,02,6,4:1760,4:820|10:170|3:680,4-10:3820,4 → 10:10380,4-10:1420|3-4:2860|3-10:1790,3-4-10:24410,4 → 10 → 3:137440
202235100206,B2二組,,1600,ダート,良,5,7,8,マルケイアロー,牡3,56.0,村上忍,1:41.1,1.1/2,,38.4,6.0,4,,,,2022,35,10,02,6,4:1760,4:820|10:170|3:680,4-10:3820,4 → 10:10380,4-10:1420|3-4:2860|3-10:1790,3-4-10:24410,4 → 10 → 3:137440
